S.NO,"D.O DATE",S.LINE,"BILLED TO","SHIP NO","ADVANCE 1","CON NO.",SIZE,FROM,TO,"VEHICLE NO.","CON PICKUP DATE","CON OFFLOAD DATE","S.LINE HANDLE BY","TRANSPORT NAME","TRPT FREIGHT",REMARKS,"L FREIGHT","L INVO NO","L INVO DATE","REMARKS 2","CREDIT NOTE AMT","CREDIT NOTE NO","CREDIT NOTE DATE"
1,01/04/24,MSC,,NA,,CAIU7718183,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,hj,,,,,,,
2,01/04/24,MSC,,NA,,TGHU8809895,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
3,01/04/24,MSC,,NA,,MSCU5450141,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
4,01/04/24,MSC,,NA,,UESU4586789,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
5,01/04/24,MSC,,NA,,MEDU4916503,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
6,01/04/24,MSC,,NA,,FFAU1691255,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
7,01/04/24,MSC,,NA,,TXGU5400749,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
8,01/04/24,MSC,,NA,,TCNU2017055,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
9,01/04/24,MSC,,NA,,FFAU2215736,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
10,01/04/24,MSC,,NA,,CAIU4488030,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
11,01/04/24,MSC,,NA,,TGCU5010844,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
12,01/04/24,MSC,,NA,,TCLU5552274,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
13,01/04/24,MSC,,NA,,FCIU9184296,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
14,01/04/24,MSC,,NA,,TGBU5603194,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
15,01/04/24,MSC,,NA,,MEDU8695442,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
16,01/04/24,MSC,,NA,,FCIU9077019,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
17,01/04/24,MSC,,NA,,CARU9650983,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
18,01/04/24,MSC,,NA,,TEMU8302701,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
19,01/04/24,MSC,,NA,,TCLU5713548,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
20,01/04/24,MSC,,NA,,MSDU5501514,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
21,01/04/24,MSC,,NA,,MSCU7281020,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
22,01/04/24,MSC,,NA,,TGHU6014992,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
23,01/04/24,MSC,,NA,,TCNU1504906,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
24,01/04/24,MSC,,NA,,TGBU7998513,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
25,01/04/24,MSC,,NA,,MSCU5442017,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
26,01/04/24,MSC,,NA,,CAIU4921200,40,NK/SONIPAT,DICT,HR46E5052,,,PANKAJ,RAJESH,1800,,,,,,,,
27,01/04/24,MSC,,NA,,BMOU4577013,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
28,01/04/24,MSC,,NA,,TCLU9738760,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
29,01/04/24,MSC,,NA,,INKU6583822,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
30,01/04/24,MSC,,NA,,CAIU9853388,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
31,01/04/24,MSC,,NA,,TCLU5278517,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
32,01/04/24,MSC,,NA,,TCNU7731316,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
33,01/04/24,MSC,,NA,,CAXU4975750,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
34,01/04/24,MSC,,NA,,GLDU7275340,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
35,01/04/24,MSC,,NA,,TEMU6892743,40,NK/SONIPAT,DICT,NL01L2324,,,PANKAJ,RAJESH,1800,,,,,,,,
36,01/04/24,MSC,,NA,,MSMU6796838,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
37,01/04/24,MSC,,NA,,MSDU7171849,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
38,01/04/24,MSC,,NA,,DFSU7730410,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
39,01/04/24,MSC,,NA,,MEDU7636321,40,NK/SONIPAT,DICT,HR55W0707,,,PANKAJ,KAUSHAL,1800,,,,,,,,
40,01/04/24,MSC,,NA,,MSDU7742589,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
41,01/04/24,MSC,,NA,,FCIU8280422,40,NK/SONIPAT,DICT,NL01AC7739,,,PANKAJ,SANTOSH,1800,,,,,,,,
42,01/04/24,MSC,,NA,,MSCU5209540,40,NK/SONIPAT,DICT,NL01L2324,,,,RAJESH,1800,,,,,,,,
43,01/04/24,MSC,,NA,,MSMU6806854,40,NK/SONIPAT,DICT,NL01L2324,,,,RAJESH,1800,,,,,,,,
44,01/04/24,MSC,,NA,,CAXU9150622,40,NK/SONIPAT,DICT,NL01L2324,,,,RAJESH,1800,,,,,,,,
45,01/04/24,MSC,,NA,,MSDU8491791,40,NK/SONIPAT,DICT,NL01L2324,,,,RAJESH,1800,,,,,,,,
46,01/04/24,MSC,,NA,,MEDU7472260,40,NK/SONIPAT,DICT,HR46E5052,,,,RAJESH,1800,,,,,,,,
47,01/04/24,MSC,,NA,,MSMU7657940,40,NK/SONIPAT,DICT,HR46E5052,,,,RAJESH,1800,,,,,,,,
48,01/04/24,MSC,,NA,,TGHU6018874,40,NK/SONIPAT,DICT,HR46E5052,,,,RAJESH,1800,,,,,,,,
49,01/04/24,MSC,,NA,,MEDU8988420,40,NK/SONIPAT,DICT,HR46E5052,,,,RAJESH,1800,,,,,,,,
50,01/04/24,MSC,,NA,,DFSU7112454,40,NK/SONIPAT,DICT,NL01L2324,,,,RAJESH,1800,,,,,,,,
51,01/04/24,TASS,,NA,,TLXU5404858,40,PIYALA,DADRI,GJ12BW2724,,,,GANPATI,5000,,,,,,,,
52,01/04/24,TASS,,NA,,TEMU2463838,20,LONI,DADRI,NL01L2325,,,,MANISH,2500,,,,,,,,
53,01/04/24,TASS,,NA,,CAIU2204263,20,LONI,DADRI,NL01L2325,,,,MANISH,2500,,,,,,,,
54,01/04/24,MSC,,NA,,CAIU7168214,40,WILL/SONIPAT,WILL/PATHLI,HR55V0354,,,,SONU,5000,,,,,,,,
55,01/04/24,MSC,,NA,,CAIU9033326,40,WILL/SONIPAT,WILL/PATHLI,NL01AC7201,,,,JAY,5000,,,,,,,,
56,01/04/24,MSC,,NA,,INKU2433985,40,WILL/SONIPAT,WILL/PATHLI,NL01AC7739,,,,SANTOSH,5000,,,,,,,,
57,01/04/24,MSC,,NA,,TGHU6183056,40,WILL/SONIPAT,WILL/PATHLI,HR58B4767,,,,JAY,5000,,,,,,,,
58,01/04/24,MSC,,NA,,MEDU7015999,40,WILL/SONIPAT,WILL/PATHLI,NL01AE7201,,,,JAY,5000,,,,,,,,
59,01/04/24,MSC,,NA,,FFAU1368284,40,WILL/SONIPAT,WILL/PATHLI,NL01AE7201,,,,JAY,5000,,,,,,,,
60,01/04/24,MSC,,NA,,CLHU8452863,40,WILL/SONIPAT,WILL/PATHLI,NL01AG9555,,,,JITENDER,5000,,,,,,,,
61,01/04/24,MSC,,NA,,MSDU5490810,40,WILL/SONIPAT,WILL/PATHLI,NL01V3340,,,,JITENDER,5000,,,,,,,,
62,01/04/24,MSC,,NA,,TGBU4510158,40,WILL/SONIPAT,WILL/PATHLI,NL01AG1246,,,,JITENDER,5000,,,,,,,,
63,01/04/24,MSC,,NA,,FFAU3989233,40,WILL/SONIPAT,WILL/PATHLI,NL01AG7201,,,,JAY,5000,,,,,,,,
64,01/04/24,HAPAG,,15795800,,FFAU2203740,40,MDPT,PIYALA,GJ12BY3249,,,,TRIPTI,,,,,,,,,
65,01/04/24,HAPAG,,15795800,,TGBU5865574,40,MDPT,PIYALA,GJ27TT3834,,,,TRIPTI,,,,,,,,,
66,01/04/24,HAPAG,,15795800,,HLBU2703373,40,MDPT,PIYALA,GJ39T0087,,,,TRIPTI,,,,,,,,,
67,01/04/24,HAPAG,,15795800,,FCIU7435366,40,MDPT,PIYALA,GJ18AX9348,,,,JIYA,,,,,,,,,
68,01/04/24,HAPAG,,15795800,,HAMU1271763,40,MDPT,PIYALA,GJ39T1992,,,,JIYA,,,,,,,,,
69,01/04/24,HAPAG,,15795800,,TGHU6228844,40,MDPT,PIYALA,GJ12CT2941,,,,JIYA,,,,,,,,,
70,01/04/24,HAPAG,,15795800,,TCNU1940849,40,MDPT,PIYALA,GJ12BW5841,,,,JIYA,,,,,,,,,
71,01/04/24,HAPAG,,15795800,,BMOU5619983,40,MDPT,PIYALA,GJ18AZ9037,,,,JIYA,,,,,,,,,
72,01/04/24,HAPAG,,15795800,,HLBU1632505,40,MDPT,PIYALA,GJ12AT9101,,,,TRIPTI,,,,,,,,,
73,01/04/24,HAPAG,,15795800,,FANU1126176,40,MDPT,PIYALA,GJ12BT1551,,,,TRIPTI,,,,,,,,,
74,01/04/24,HAPAG,,15795800,,FANU3425670,40,MDPT,PIYALA,GJ18BV2195,,,,JIYA,,,,,,,,,
75,01/04/24,HAPAG,,15795800,,TXGU7128007,40,MDPT,PIYALA,GJ12BY4332,,,,JIYA,,,,,,,,,
76,01/04/24,HAPAG,,15795800,,HLBU1072210,40,MDPT,PIYALA,GJ12BV6238,,,,JIYA,,,,,,,,,
77,01/04/24,HAPAG,,15795800,,HLBU1492825,40,MDPT,PIYALA,GJ01BY6080,,,,TRIPTI,,,,,,,,,
78,01/04/24,HAPAG,,15795800,,HLBU1884410,40,MDPT,PIYALA,GJ01BV3106,,,,JIYA,,,,,,,,,
79,01/04/24,HAPAG,,15795800,,HLBU3309940,40,MDPT,PIYALA,GJ12AT7249,,,,TRIPTI,,,,,,,,,
80,01/04/24,HAPAG,,15795800,,HLBU1849086,40,MDPT,PIYALA,GJ12BY4731,,,,TRIPTI,,,,,,,,,
81,01/04/24,HAPAG,,15795800,,HLXU8361531,40,MDPT,PIYALA,GJ12AT7180,,,,TRIPTI,,,,,,,,,
82,01/04/24,HAPAG,,15795800,,HLXU8181458,40,MDPT,PIYALA,GJ12AU8448,,,,TRIPTI,,,,,,,,,
83,01/04/24,HAPAG,,15795800,,HLBU1941103,40,MDPT,PIYALA,GJ12BT1551,,,,TRIPTI,,,,,,,,,
84,01/04/24,MSC,,NA,,GLDU5586045,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
85,01/04/24,MSC,,NA,,MSMU1933795,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
86,01/04/24,MSC,,NA,,MSCU3075308,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
87,01/04/24,MSC,,NA,,MSMU1930076,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
88,01/04/24,MSC,,NA,,TEMU2080504,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
89,01/04/24,MSC,,NA,,CXDU1296599,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
90,01/04/24,MSC,,NA,,MSDU2143377,20,PALWAL,SONIPAT,NL06OG3638,,,,PATHAK,4750,,,,,,,,
91,01/04/24,MSC,,NA,,CAIU2962134,20,PALWAL,SONIPAT,NL06OG3638,,,,PATHAK,4750,,,,,,,,
92,01/04/24,MSC,,NA,,CAXU3233782,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
93,01/04/24,MSC,,NA,,TCKU1672079,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
94,02/04/24,MSC,,NA,,MSMU1931365,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
95,02/04/24,MSC,,NA,,TGBU3147074,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
96,02/04/24,MSC,,NA,,MSMU2557239,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4750,,,,,,,,
97,02/04/24,MSC,,NA,,MSDU2945990,20,PALWAL,SONIPAT,HR55U7328,,,,PATHAK,4750,,,,,,,,
98,02/04/24,MSC,,NA,,MSMU1944280,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
99,02/04/24,MSC,,NA,,MSMU1949404,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
100,02/04/24,MSC,,NA,,GLDU3841650,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
101,02/04/24,MSC,,NA,,TRHU2002932,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
102,02/04/24,MSC,,NA,,FCIU2558429,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
103,02/04/24,MSC,,NA,,MEDU2510222,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
104,02/04/24,MSC,,NA,,MSNU1425930,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
105,02/04/24,MSC,,NA,,FTAU1431830,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
106,02/04/24,MSC,,NA,,CXDU1953100,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
107,02/04/24,MSC,,NA,,MSMU2679263,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
108,02/04/24,MSC,,NA,,FCIU5953263,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
109,02/04/24,MSC,,NA,,MSMU2751223,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
110,02/04/24,MSC,,NA,,MSDU1097976,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
111,02/04/24,MSC,,NA,,CAAU2058870,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
112,02/04/24,MSC,,NA,,MSMU2160977,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
113,02/04/24,MSC,,NA,,MEDU2622958,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
114,02/04/24,MSC,,NA,,DFSU6503027,40,SONIPAT,DADRI,HR38T2370,,,,"SK LOG",4500,,,,,,,,
115,02/04/24,MSC,,NA,,TGHU9397940,40,SONIPAT,DADRI,NL01L5191,,,,"SK LOG",4500,,,,,,,,
116,02/04/24,MSC,,NA,,DFSU6491991,40,SONIPAT,DADRI,HR55N6887,,,,"SK LOG",4500,,,,,,,,
117,02/04/24,MSC,,NA,,BSIU9111091,40,SONIPAT,DADRI,NL01N3343,,,,"SK LOG",4500,,,,,,,,
118,02/04/24,MSC,,NA,,MSMU5018077,40,SONIPAT,DADRI,RJ09GD3864,,,,VINUS,4500,,,,,,,,
119,02/04/24,MSC,,NA,,CAIU7843884,40,SONIPAT,DADRI,HR55AG9440,,,,VINUS,4500,,,,,,,,
120,02/04/24,MSC,,NA,,GLDU7408470,40,SONIPAT,DADRI,NL01N3317,,,,"SK LOG",4500,,,,,,,,
121,02/04/24,MSC,,NA,,TGBU6433277,40,SONIPAT,DADRI,HR55U3858,,,,"SK LOG",4500,,,,,,,,
122,02/04/24,MSC,,NA,,CLHU8712786,40,SONIPAT,DADRI,HR55W6887,,,,"SK LOG",4500,,,,,,,,
123,02/04/24,MSC,,NA,,BEAU5668601,40,SONIPAT,DADRI,NL01L5191,,,,"SK LOG",4500,,,,,,,,
124,03/04/24,CMA,,EAMC2402100,,TCNU3316683,40,SONIPAT,LUDHIANA,HR55W0707,,,,KAUSHAL,20000,,,,,,,,
125,03/04/24,CMA,,EAMC2402100,,APHU7410066,40,SONIPAT,LUDHIANA,HR46E5052,,,,RAJESH,20000,,,,,,,,
126,03/04/24,CMA,,EAMC2402100,,TRLU7434372,40,SONIPAT,LUDHIANA,NL01L2324,,,,RAJESH,20000,,,,,,,,
127,03/04/24,CMA,,EAMC2402100,,SEGU5068743,40,SONIPAT,LUDHIANA,RJ46GA3770,,,,VINOD,20000,,,,,,,,
128,03/04/24,CMA,,EAMC2402100,,DFSU7272299,40,SONIPAT,LUDHIANA,HR38T5271,,,,"SK LOG",20000,,,,,,,,
129,03/04/24,MSC,,NA,,MSMU5107810,40,NK/TKD,TKD,HR38AD5463,,,,MAHABALI,2000,,,,,,,,
130,03/04/24,MSC,,NA,,TCLU5689478,40,NK/TKD,TKD,HR38AD5463,,,,MAHABALI,2000,,,,,,,,
131,03/04/24,MSC,,NA,,TXGU5483379,40,NK/TKD,TKD,HR38AD5463,,,,MAHABALI,2000,,,,,,,,
132,03/04/24,MSC,,NA,,TCNU7045635,40,NK/TKD,TKD,HR55M8651,,,,MAHABALI,2000,,,,,,,,
133,03/04/24,MSC,,NA,,TLLU7584704,40,NK/TKD,TKD,NL01L0318,,,,MAHABALI,2000,,,,,,,,
134,04/04/24,MSC,,NA,,TCNU2363459,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
135,04/04/24,MSC,,NA,,TGBU6669581,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
136,04/04/24,MSC,,NA,,MSMU8676298,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
137,04/04/24,MSC,,NA,,MSDU7710940,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
138,04/04/24,MSC,,NA,,MSDU7297159,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
139,04/04/24,MSC,,NA,,MSMU6466630,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
140,04/04/24,MSC,,NA,,MSDU7025783,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
141,04/04/24,MSC,,NA,,MSMU8920953,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
142,04/04/24,MSC,,NA,,TGBU6441312,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
143,04/04/24,MSC,,NA,,CAAU5012127,40,KASHIPUR,MORADABAD,UK06CB0297,,,,DLPL,6000,,,,,,,,
144,04/04/24,MSC,,NA,,MSMU4916359,40,KASHIPUR,MORADABAD,NL01G8654,,,,DLPL,6000,,,,,,,,
145,04/04/24,MSC,,NA,,MSCU5138663,40,KASHIPUR,MORADABAD,NL01K8033,,,,DLPL,6000,,,,,,,,
146,04/04/24,MSC,,NA,,MSMU7830011,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
147,04/04/24,MSC,,NA,,TCLU5703046,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
148,04/04/24,MSC,,NA,,FFAU2534034,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
149,04/04/24,MSC,,NA,,MEDU4672578,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
150,04/04/24,MSC,,NA,,TRHU7182288,40,KASHIPUR,MORADABAD,UK06CA9807,,,,DLPL,6000,,,,,,,,
151,04/04/24,MSC,,NA,,MSMU8881944,40,KASHIPUR,MORADABAD,NL01L1628,,,,DLPL,6000,,,,,,,,
152,04/04/24,MSC,,NA,,MEDU7228079,40,KASHIPUR,MORADABAD,UK0CB0297,,,,DLPL,6000,,,,,,,,
153,04/04/24,MSC,,NA,,TCLU9513379,40,KASHIPUR,MORADABAD,HR55N3447,,,,DLPL,6000,,,,,,,,
154,04/04/24,EMIRATES,,NA,,ESDU4097328,40,UNI/PATHLI,DADRI,NL01L2325,,,,BC,7000,,,,,,,,
155,04/04/24,EMIRATES,,NA,,DRYU9868455,40,UNI/PATHLI,DADRI,NL01N3392,,,,OJHA,7000,,,,,,,,
156,04/04/24,EMIRATES,,NA,,ESDU4099660,40,UNI/PATHLI,DADRI,NL01AG3461,,,,RAI,7500,,,,,,,,
157,04/04/24,EMIRATES,,NA,,TEMU8148659,40,UNI/PATHLI,DADRI,NL01L2325,,,,BC,7000,,,,,,,,
158,04/04/24,EMIRATES,,NA,,ESDU4077050,40,UNI/PATHLI,DADRI,NL01L0090,,,,OJHA,7000,,,,,,,,
159,04/04/24,EMIRATES,,NA,,ESDU4099275,40,UNI/PATHLI,DADRI,NL01L0318,,,,SANGAM,7000,,,,,,,,
160,04/04/24,EMIRATES,,NA,,ESDU4099151,40,UNI/PATHLI,DADRI,NL01AG3460,,,,OJHA,7000,,,,,,,,
161,04/04/24,EMIRATES,,NA,,ESDU4064793,40,UNI/PATHLI,DADRI,NL01L2078,,,,SANTENDER,7000,,,,,,,,
162,04/04/24,EMIRATES,,NA,,ESDU4100890,40,UNI/PATHLI,DADRI,NL01L0087,,,,"OJHA JI",7000,,,,,,,,
163,04/04/24,EMIRATES,,NA,,ESDU4100289,40,UNI/PATHLI,DADRI,NL01L0318,,,,SANGAM,7000,,,,,,,,
164,04/04/24,TASS,,NA,,CAIU3161989,20,PIYALA,DADRI,NL01L0318,,,,BC,2500,,,,,,,,
165,04/04/24,TASS,,NA,,TLXU2007800,20,PIYALA,DADRI,NL01L0318,,,,BC,2500,,,,,,,,
166,04/04/24,EGI,,NA,,EGHU9519941,40,MBD,GDL,NL01AG1246,,,,JITENDER,10700,,,,,,,,
167,04/04/24,EGI,,NA,,EITU9204122,40,MBD,GDL,HR69C5924,,,,RAMAN/DADRI/4700,GDL/NL01AG3461/RAI/6000,,,,,,,,
168,05/04/24,TASS,,NA,,TLXU2023626,20,PIYALA,DADRI,HR55M8651,,,,BC,2500,,,,,,,,
169,05/04/24,TASS,,NA,,CAIU3632902,20,PIYALA,DADRI,HR55M8651,,,,BC,2500,,,,,,,,
170,05/04/24,MSC,,,,CAIU6151583,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
171,05/04/24,MSC,,,,CAIU3431277,20,PALWAL,SONIPAT,HR46E5052,,,,RAJESH,4750,,,,,,,,
172,05/04/24,MSC,,,,GLDU5045225,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
173,05/04/24,MSC,,,,FBIU0422200,20,PALWAL,SONIPAT,NL01AC7739,,,,SANTOSH,4750,,,,,,,,
174,05/04/24,MSC,,,,FCIU5948992,20,PALWAL,SONIPAT,NL01Q2078,,,,NISHA,4750,,,,,,,,
175,05/04/24,MSC,,,,CARU2745496,20,PALWAL,SONIPAT,NL01Q2078,,,,NISHA,4750,,,,,,,,
176,05/04/24,MSC,,,,TTNU1017048,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
177,05/04/24,MSC,,,,FTAU1461706,20,PALWAL,SONIPAT,HR55S6258,,,,GULJARI,4750,,,,,,,,
178,05/04/24,MSC,,,,MSDU2812174,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
179,05/04/24,MSC,,,,TCLU2756470,20,PALWAL,SONIPAT,HR55U4531,,,,PATHAK,4750,,,,,,,,
180,05/04/24,MSC,,,,MSMU2539678,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
181,05/04/24,MSC,,,,MSCU2599384,20,PALWAL,SONIPAT,NL01AG3638,,,,PATHAK,4750,,,,,,,,
182,05/04/24,MSC,,,,MSCU6101165,20,PALWAL,SONIPAT,HR55P6857,,,,PATHAK,4750,,,,,,,,
